From Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Temp,RH,WS,WD,SR,BP,AT,RF,TOT-RF,AQI
01-01-2024 00:00,173.91,259.59,4.95,3.3,8.2,50.63,4.05,1.37,7.36,1.42,2.74,None,75.02,0.83,144.81,38.23,987.63,10.73,0,0,350
02-01-2024 00:00,181.09,275.94,10.18,3.17,13.34,56.43,3.7,1.59,8.87,1.57,3.41,None,72.5,0.68,123.8,52.67,986.92,10.36,0,0,353
03-01-2024 00:00,186.42,264.86,22.72,26.9,34.79,56.94,1.9,2.03,8.03,4.12,10.56,None,84.26,0.85,101.49,32.82,986.81,9.72,0,0,337
04-01-2024 00:00,226.35,330.76,16.92,50.46,40.69,53.73,4.22,1.41,3.24,5.38,14.85,None,82.69,0.76,230.73,17.4,987.06,10.16,0,0,378
05-01-2024 00:00,174.19,289.28,14.02,46.62,36.2,56.67,4.57,1.65,2.99,5.3,14,None,85.81,0.87,163.8,12.15,987.05,10.76,0,0,358
06-01-2024 00:00,171.69,248.97,12.03,52.38,37.74,48.56,8.4,1.8,10,5.53,25.11,None,78.41,1.01,119.6,30.98,988.73,10.53,0,0,325
07-01-2024 00:00,180.29,266.34,11.93,50.37,36.59,44.16,12.71,1.27,15.35,4.3,12.74,None,76.43,0.87,174.48,49.21,989.28,10.72,0,0,351
08-01-2024 00:00,241.08,403.54,36.27,69.78,65.57,48.49,13.37,1.9,10.83,5.08,15.53,None,82.46,0.76,156.99,33.31,989.05,10.18,0,0,363
09-01-2024 00:00,145.42,222.35,5.5,42.29,26.97,43.8,11.05,1.17,9.45,5.1,15.7,None,82.04,0.97,201.14,21.42,989.11,10.29,0,0,369
10-01-2024 00:00,155.51,245.41,7.48,39.95,27.67,50.45,9.91,1.85,11.45,5.15,15.76,None,78.62,0.91,235.92,47.14,987.66,9.74,0,0,305
11-01-2024 00:00,218.23,335.5,33.11,65.85,58.71,53.44,9.67,2.2,28.21,5.01,19.96,None,71.04,0.72,223.24,68.89,984.69,11.12,0,0,
12-01-2024 00:00,192.67,257.78,29.53,57.65,54.72,49.02,10.29,1.26,21.92,5.83,20.63,None,78.45,0.78,215.22,58.7,985.44,9.97,0,0,360
13-01-2024 00:00,380.23,517,117.32,92.06,144.52,65.48,16.87,2.82,17.75,10.2,29.4,None,83.05,0.73,150.52,39.95,984.85,9.6,0,0,418
14-01-2024 00:00,279.88,464.17,119.67,88.1,143.33,65.84,18.68,2.39,2.96,9.96,30.3,None,80.35,0.72,179.45,50.79,984.77,10.01,0,0,451
15-01-2024 00:00,200.48,260.9,82.55,72.95,105.59,51.83,16.94,1.3,2.94,7.07,26.13,None,75.99,0.73,208.38,61.24,984.31,10.21,0,0,375
16-01-2024 00:00,243.36,296.02,79.98,65.22,99.77,60.83,15.73,1.78,2.92,11.55,41.49,None,84.45,0.98,161.56,49.52,982.73,9.4,0,0,373
17-01-2024 00:00,194.36,267.7,25.98,55.54,51.28,56.73,16.19,1.22,2.92,11.2,39.8,None,77.71,0.91,150.43,61.42,982.74,9.8,0,0,359
18-01-2024 00:00,159.58,232.68,29.2,60.41,55.87,50.12,15.87,1.24,2.9,11.2,39.8,None,81.9,0.86,145.34,54.89,984.77,9.97,0,0,312
19-01-2024 00:00,181.01,250.72,18.35,57.89,45.96,51.34,12.49,0.72,2.88,11.2,39.8,None,83.07,0.96,167.92,33.35,986.44,9.65,0,0,359
20-01-2024 00:00,182.56,253.6,36.86,58.16,58.83,49.22,13.46,1.55,2.97,11.2,39.8,None,75.47,0.79,169.61,50.76,986.65,10.28,0,0,329
21-01-2024 00:00,192.18,267.74,40.07,59.29,63.92,51,11.31,1.16,2.97,11.2,39.8,None,83.43,0.81,229.57,48.88,986.02,9.47,0,0,370
22-01-2024 00:00,202.23,300.27,25.99,55.64,50.75,52.24,12.96,1.4,2.9,11.2,39.8,None,77.12,0.91,158.88,54.58,987.1,9.82,0,0,339
23-01-2024 00:00,231.95,340.06,11.2,70.73,46.79,57.28,11.98,1.28,2.94,11.2,39.8,None,79.09,1.03,146.4,49.94,986.01,10.56,0,0,368
24-01-2024 00:00,254.41,364.36,39.04,72.85,70.46,59.1,10.01,1.55,2.99,11.2,39.8,None,79.76,0.87,138.43,44.73,986.11,10.25,0,0,419
25-01-2024 00:00,221.51,312.32,66.64,80.35,96.91,57.51,11.33,1.86,2.95,11.2,39.8,None,80.12,0.81,171.15,57.61,988.15,10.11,0,0,354
26-01-2024 00:00,360.58,443.34,178.95,105.03,201.24,67.09,11.25,2.38,2.92,11.2,39.8,None,80.8,0.62,177.12,53.49,988.74,10.51,0,0,446
27-01-2024 00:00,179.26,253.22,104,76.04,124.96,46.01,12.09,1.58,2.93,11.2,39.8,None,69.67,0.78,222.77,75.95,986.86,11.64,0,0,384
28-01-2024 00:00,255.44,362.58,140.02,94.37,164.01,61.57,8.43,1.39,2.88,11.2,39.8,None,79.86,0.78,156.52,41.39,985.73,10.68,0,0,348
29-01-2024 00:00,212.02,305.58,41.27,67.3,69.34,56.09,5.48,1.81,2.91,9.04,30.79,None,78.68,0.8,165.21,61.57,985.67,11.69,0.19,18,362
30-01-2024 00:00,292.6,380.28,66.07,76.57,94.2,60.82,5.61,1.47,4.05,8.64,25.04,None,85.06,0.75,187.49,44.3,984.75,11.36,0,0,408
31-01-2024 00:00,295.55,335.94,84.78,77.62,110.11,66.16,8.07,1.29,3.83,9.89,27.32,None,89.31,0.84,145.66,27.11,983.77,11.28,0.11,10,437
01-02-2024 00:00,101.11,110,9.49,43.99,31.23,46.77,8.11,0.95,16.32,10.2,28.9,None,85.41,1.17,151.7,39.55,983.94,12.39,0.09,8.5,
02-02-2024 00:00,127.03,154.72,41.57,50.47,61.08,43.65,8.16,0.98,18.33,10.2,28.9,None,83.4,0.8,209.59,86.2,987.04,11.69,0,0,263
03-02-2024 00:00,83.98,140.89,48.42,65.47,74.64,33.97,10.4,1.17,22.71,10.2,28.9,None,67.16,0.78,221.77,67.36,985.26,12.48,0,0,210
04-02-2024 00:00,149.69,188.71,60.3,60.2,81.55,49.49,4.66,1.18,15.59,None,None,None,81.61,0.92,157.66,43.52,984.41,12.84,0.02,1.5,290
05-02-2024 00:00,95.66,130.58,10.7,41.37,30.85,43.51,5.47,0.95,24.15,None,None,None,78.64,0.84,213.22,78.2,985.39,13.08,0,0,251
06-02-2024 00:00,71.93,126.1,34.23,54.43,54.97,28.96,7.4,1.15,33.59,4.56,15.84,None,71.61,0.89,223.2,108.79,987.29,11.72,0,0,179
07-02-2024 00:00,78.24,138.98,10.08,54.64,37.29,29.76,9.99,0.73,50.67,2.85,11.71,None,63.55,1.08,242.83,94.49,987.86,11.83,0,0,156
08-02-2024 00:00,72.39,119.36,1.88,41.16,23.37,30.81,11.36,0.84,63.69,2.06,8.63,None,63.06,1.11,226.65,100.25,986.1,12.21,0,0,173
09-02-2024 00:00,67.55,135.09,87.6,67.43,104.81,27.35,12.32,1.5,50.43,3.32,15.58,None,61.51,0.79,221.95,115.03,987.05,12.44,0,0,151
10-02-2024 00:00,186.33,279.88,160.93,96.19,181.75,43.36,11.05,1.87,35.84,7.87,38.29,None,70.77,0.72,189.26,83.98,989.45,12.22,0,0,295
11-02-2024 00:00,174.56,241.57,66.76,77.04,95.29,47.39,13.19,1.41,38.58,5.6,25.5,None,70.66,0.71,208.83,96.25,988.9,12.8,0,0,347
12-02-2024 00:00,179.02,245.66,53.99,78.74,85.78,47.45,12.88,0.91,47.09,4.61,17.96,None,72.91,0.71,183.17,68.88,987.95,12.83,0,0,335
13-02-2024 00:00,211.58,300.35,151.41,98.6,175.39,49.93,13.07,1.92,33.97,3.73,15.44,None,73.94,0.59,212.31,65.38,987.11,12.88,0,0,367
14-02-2024 00:00,205.13,282.27,66.32,77.63,94.64,49.79,13.62,1.87,49.24,4.3,23.1,None,72.44,0.68,230.99,101.55,986.59,13.62,0,0,368
15-02-2024 00:00,105.45,183.08,70.47,84.33,84.97,35.04,9.89,1.68,110.52,4.66,28.68,None,57.26,0.89,229.4,160.17,986.96,15.4,0,0,
16-02-2024 00:00,120.93,203.86,97.47,91.22,127.79,35.81,10.34,1.63,63.44,4.45,25.24,None,65.69,0.84,213.08,121.83,987.35,15.96,0,0,279
17-02-2024 00:00,116.31,187.32,107.86,90.61,135.81,35.42,14.45,2.5,48.82,4.2,20.72,None,65.98,0.81,227.67,125.84,983.09,19.47,0,0,242
18-02-2024 00:00,125.74,204.12,159.82,93.15,179.38,36.36,10.46,2.79,48.74,3.39,15.44,None,66.76,0.92,175.09,113.21,980.48,20.29,0,0,248
19-02-2024 00:00,101.56,206.34,12.06,53.89,38.54,44.63,7.63,1.67,72.11,1.98,4.66,None,62.85,1.45,139.4,104.11,978.89,21.27,0,0,249
20-02-2024 00:00,148.02,213.73,36.09,69.66,67.09,53.81,9.79,2.49,32.18,3.1,11.53,None,74.91,0.87,144.26,76.31,978.57,21.34,0.01,1,280
21-02-2024 00:00,104.69,189.95,23.41,55.1,48.48,48.73,6.72,2.1,48.25,3.27,16.81,None,64.25,1.04,202.12,119.98,979.09,21.15,0,0,292
22-02-2024 00:00,60.89,132.81,17.66,69.55,51.52,31.62,11.34,1.89,42.78,2.65,13.92,None,54.24,1.04,223.1,125.93,981.84,20.81,0,0,137
23-02-2024 00:00,56.11,120.05,40.42,72.84,71.6,28.62,10.06,2.05,43.57,2.69,15.48,None,56.18,0.86,217.03,138.36,984.33,19.47,0,0,110
24-02-2024 00:00,85.05,181.34,103.47,99.92,137.25,28.63,13.73,2.72,43.34,4.09,25.18,None,58.44,0.73,173.8,99.18,984.8,19.4,0,0,181
25-02-2024 00:00,85.33,150.53,36.93,75.3,70.41,30.79,16.01,2.06,48.88,2.67,11.28,None,53.32,1.01,136.83,111.72,987.36,20.12,0,0,209
26-02-2024 00:00,66.29,140.54,73.46,86.21,105.56,29.2,14.44,2.43,48.12,2.87,14.22,None,51.58,0.9,146.73,85.35,987.3,20.31,0,0,167
27-02-2024 00:00,62.06,109.65,27.9,67.05,58.56,32.24,11,1.94,41.75,2.39,16.4,None,56.71,1.2,168.1,108.26,987.01,20.23,0,0,136
28-02-2024 00:00,68.36,114.91,6.74,47.29,30.67,33.55,11.05,1.7,54.08,2.61,9.35,None,63.27,1.13,240.55,197.83,985.75,20.08,0,0,
29-02-2024 00:00,48.23,109.92,56.37,72.36,84.36,28.18,11.74,2.31,75.88,3.15,17.43,None,51.86,1.09,218.8,183.86,984.43,22.65,0,0,
01-03-2024 00:00,93.97,179.56,78.81,89.64,112.36,33.83,15.92,2.68,54.99,4.37,20.81,None,60.74,0.97,162.6,103.8,982.96,21.89,0,0,224
02-03-2024 00:00,34.06,63.32,3.88,34.15,21.32,34.89,7.96,1.67,40.69,1.21,2.46,None,68.85,1.86,155.23,79.97,980.49,21.52,0.01,1,89
03-03-2024 00:00,52.01,150.47,4.39,40.61,25.17,31.41,10.47,1.76,48.69,1.4,6.12,None,63.94,1.15,174.98,113.49,981.02,20.82,0.03,3,103
04-03-2024 00:00,43.33,97.03,10.83,46.85,33.69,23.38,11.31,1.79,57.62,1.79,7.49,None,53.7,1.24,131.36,152.88,985.27,20.13,0,0,157
05-03-2024 00:00,47.12,92.45,3.26,41.98,24.98,24.24,12.94,1.73,71.49,1.81,8.75,None,52.34,1.15,222.71,155.01,985.82,19.57,0,0,97
06-03-2024 00:00,59.08,105.75,12.01,54.86,37.86,25.46,11.95,1.94,68.49,2.49,13.48,None,53.68,0.93,229.45,123.89,983.49,19.43,0,0,167
07-03-2024 00:00,71.17,139.8,60.43,78.76,91,27.77,8.89,2.3,49.95,3.44,21.52,None,57.68,0.89,207.69,139.8,984.14,19.97,0,0,155
08-03-2024 00:00,55.72,117.71,16.96,61.4,46.37,28.43,10.76,1.88,58.49,2.49,14.66,None,55.21,1.06,205.69,148.79,984.99,19.19,0,0,114
09-03-2024 00:00,50.55,103.48,21.41,63.63,51.29,26.5,9.28,1.92,62.21,2.52,13.2,None,55.02,1.01,235.69,154.45,984.11,18.93,0,0,110
10-03-2024 00:00,84.92,157.84,32.51,77.19,67.5,29.32,16.38,2.14,64.14,3.37,14.13,None,55.4,0.91,206.07,140.23,983.38,19.47,0,0,226
11-03-2024 00:00,88.51,167.31,39.14,76.7,72.63,31.01,15.76,2.21,53.21,3.16,11.61,None,53.84,1.01,168.44,135.52,984.88,21.06,0,0,189
12-03-2024 00:00,81.52,155.77,15.88,67.56,48.84,33.49,16.18,1.93,61.18,3.08,15.01,None,55.05,1.05,207.34,135.76,983.35,20.98,0,0,184
13-03-2024 00:00,71.25,132.02,33.66,72.63,65.98,32.08,13.77,2.02,50.51,2.54,12.44,None,59.74,0.91,196.17,126.21,981.1,20.4,0,0,135
14-03-2024 00:00,76.92,152.3,41.42,58.12,64.92,35.04,12.44,2.05,59.73,2.8,13.85,None,57.28,1.26,173.97,138.11,983.47,20.89,0,0,160
15-03-2024 00:00,31.46,90.15,29.79,57.07,54.66,23.78,12.06,1.52,55.81,2.09,10.28,None,48.86,1.27,247.14,164.91,982.92,20.28,0,0,94
16-03-2024 00:00,61.63,130.79,34.62,73.69,67.33,26.62,13.31,1.42,50.56,3.47,17.79,None,54.11,0.94,209.03,146.1,984.24,20.05,0,0,114
17-03-2024 00:00,81.44,150.55,29.67,76.25,64.61,28.49,13.42,1.37,52.29,2.71,14.77,None,54.02,1.01,198.43,139.77,983.66,20.18,0,0,189
18-03-2024 00:00,89.76,160.08,38.9,75.11,71.61,31.12,11.08,1.44,48.38,2.82,13.93,None,55.33,0.96,229.86,152.18,982.82,20.31,0,0,185
19-03-2024 00:00,96.73,189.19,46.88,81.34,81.36,31.8,17.17,1.57,55.31,3.82,18.7,None,53.77,0.89,217.34,141.15,982.27,20.79,0,0,180
20-03-2024 00:00,103.35,190,57.85,83.25,91.3,34.44,14.06,1.64,48.12,3.97,21.34,None,54.7,1.04,185.76,144.84,982.21,21.53,0,0,204
21-03-2024 00:00,72.34,146.56,26.97,48.46,47.75,38.82,9.92,1.2,57.98,2.58,9.74,None,62.6,1.26,143.91,136.61,982.43,20.83,0,0,150
22-03-2024 00:00,82.69,163.92,62.57,73.12,90.41,41.22,11.67,1.81,51.54,3.05,12.36,None,61.54,0.99,146.7,131.73,978.95,21.94,0,0,162
23-03-2024 00:00,85.1,174.49,69.52,79.82,98.99,33.77,9.07,1.7,48.74,3.54,22.21,None,56.04,1.14,219.83,150.62,977.7,22.62,0,0,214
24-03-2024 00:00,73.14,171.64,39.14,61.92,64.78,30.15,8.67,1.25,50.45,2.26,11.95,None,59.26,1.2,199.57,81.5,980.11,21.22,0,0,157
25-03-2024 00:00,88.95,132,17.56,44.03,37.53,34.15,8.08,1.22,46.53,2.06,8.39,None,57.51,1.21,241.99,154.81,981.66,22.04,0,0,184
26-03-2024 00:00,68.57,116.93,18.68,50.33,41.95,30.08,10.33,1.05,64.84,1.91,8.09,None,53.14,1.08,230.44,133.05,980.57,22.79,0,0,131
27-03-2024 00:00,60.94,131.09,38.47,63.07,64.82,28.82,10.95,1.32,66.94,3.35,18.49,None,51.61,0.98,190.14,123.14,982.27,23.9,0,0,170
28-03-2024 00:00,61.55,131.43,9.83,53.4,36.59,31.17,14.48,0.96,60.77,2.35,13.44,None,48.9,1,207.5,130.82,979.7,24.48,0,0,239
29-03-2024 00:00,73.36,156.04,20.39,56.69,46.71,35.42,17.58,1.06,88.78,2.43,11.61,None,51.99,0.99,164.41,137.74,978.56,24.09,0,0,265
30-03-2024 00:00,82.51,186.94,40.19,64.64,67.04,42.14,15.94,1.45,62.24,2.8,10.56,None,54.49,1.13,150.21,133.73,978.98,24.08,0,0,208
31-03-2024 00:00,88.2,194.01,45.73,56.95,67.41,41.66,15.04,1.36,59.89,2.89,14.44,None,51.27,1.32,230.25,150.84,980.19,24.23,0,0,217
01-04-2024 00:00,50.31,104.68,3.8,32.94,20.61,32.82,17.05,0.64,61.31,1.41,6.47,None,51.12,1.62,259.54,146.61,978.46,24.02,0,0,104
02-04-2024 00:00,45.47,104.51,7.72,50.84,33.32,25.4,16.3,0.76,74.85,1.92,10.75,None,44.28,1.41,246.9,172.08,977.16,27.51,0,0,105
03-04-2024 00:00,60.13,150.12,37.96,81.11,73.99,25.68,17.2,1.34,77.23,3.02,12.97,None,44.33,0.97,164.29,133.69,977.84,28.4,0,0,114
04-04-2024 00:00,51.65,155.9,49.84,73.58,79.7,25.1,17.16,1.16,67.06,2.8,16.45,None,41.1,0.95,184.9,154.38,977.74,29.46,0,0,160
05-04-2024 00:00,56.33,146.98,7.21,56.98,36.18,25.14,18.5,0.62,56.8,2.1,14.44,None,40.32,1.18,228.56,143.81,981.43,29.55,0,0,139
06-04-2024 00:00,61.23,130.92,4.21,50.01,30.02,24.65,18.28,0.54,83.57,1.96,9.38,None,37.98,1.22,228.28,161.9,983.28,29.05,0,0,165
07-04-2024 00:00,64.93,128.33,44.64,73.67,75.52,23.84,18.59,0.85,62.97,2.24,11.89,None,40.61,0.98,228.32,173.73,983.26,28.04,0,0,165
08-04-2024 00:00,64.22,131.6,26.44,75.31,60.86,24.17,18.84,0.82,65.1,2.55,12.01,None,39.78,0.91,205.81,164.62,984.19,28.97,0,0,158
09-04-2024 00:00,67.35,153.69,43.65,79.91,77.95,22.77,14.01,0.99,51.16,3.02,14.29,None,39.89,0.83,185.34,142.86,984.56,29.02,0,0,247
10-04-2024 00:00,83.28,189.04,61.65,83.43,94.32,27.52,15.81,1.1,43.13,3.09,13.32,None,42.07,0.88,151.66,157.41,984.84,29.22,0,0,173
11-04-2024 00:00,68.08,174.38,54.11,78.7,85.82,31.19,12.62,0.96,63.09,2.57,11.93,None,42.84,0.97,154.14,126.96,985.66,29.29,0,0,254
12-04-2024 00:00,91.43,214.52,41.91,81.41,75.9,33.87,26.99,1,48.84,2.88,15.59,None,42.51,0.8,152.53,142.76,984.86,29.9,0,0,246
13-04-2024 00:00,57.83,139.05,19.34,52.39,43.68,32.28,13.99,0.46,66.99,2.01,7.91,None,46.47,1.02,166.36,116.21,984.44,29.22,0,0,145
14-04-2024 00:00,61.26,123.44,5.59,50.89,31.63,35.52,13.7,0.5,47.24,1.85,6.51,None,52.53,1.21,125.89,56.04,986.56,27.73,0,0,114
15-04-2024 00:00,95.03,182.78,58.6,85.33,93.9,43.83,11.69,1.42,30.42,3.17,12.64,None,53.65,0.89,167.33,97.76,986.19,28.73,0,0,191
16-04-2024 00:00,74.62,164.48,32.49,64.03,60.84,43.82,5.97,1.2,50.56,2.14,12.65,None,46.23,1.11,236.29,158.86,984.75,29.79,0,0,194
17-04-2024 00:00,31.18,96.81,2.4,36.65,21.22,26.42,7.63,0.68,79.11,1.09,7.44,None,39.72,1.38,245.51,180.4,983.27,29.46,0,0,105
18-04-2024 00:00,48.28,151.12,13.67,62.29,44.26,28.48,7.46,0.96,50.41,1.61,8.39,None,40.12,0.93,215.74,173.42,981.68,30.44,0,0,132
19-04-2024 00:00,49.4,185.95,39.2,65.07,66.47,31.92,6.76,1.14,35.45,1.76,10.14,None,42.86,0.94,212.07,163.01,979.25,31.08,0,0,140
20-04-2024 00:00,55.86,187.08,6.5,45.17,29.14,28.17,6.5,0.78,56.75,1.7,7.61,None,43.33,1.09,227.95,153.7,979.18,30.48,0,0,183
21-04-2024 00:00,36.6,102.72,22.75,55.23,47.89,25.78,8.49,0.86,64.4,0,0,None,41.28,0.98,220.33,152.99,980.53,30.31,0,0,108
22-04-2024 00:00,31.65,82,22.74,58.82,49.56,26.85,7.22,0.82,68.82,18.06,16.92,None,41.64,1.1,219.24,159.38,981.45,30.27,0,0,107
23-04-2024 00:00,62.25,200.52,40.99,83.63,77.8,36.06,10.66,1.01,55.87,2.07,10.2,None,47.17,1.14,186.55,148.5,980.99,29.11,0,0,191
24-04-2024 00:00,54.71,154.26,34.07,78.59,69.5,38.64,10.6,0.89,66.17,1.94,10.55,None,46.93,0.92,220.14,173.05,981.06,29.54,0.02,1.5,183
25-04-2024 00:00,75.68,173.89,63.15,101.64,104.63,38.02,9.64,0.98,74.3,2.82,16.57,None,43.73,0.95,227.41,259.3,981.34,30.7,0,0,177
26-04-2024 00:00,72.33,152.48,63.42,175.58,148.67,None,3.73,0,29.02,1.96,7.68,None,None,None,None,None,None,None,None,0,177
27-04-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,
28-04-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,
29-04-2024 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,
30-04-2024 00:00,44.54,183.69,1.51,9.28,2.62,10.73,13.43,2.18,101.01,1.59,13.14,None,34.06,0.96,223.12,235.21,978.37,31.07,0,0,
01-05-2024 00:00,49.9,173.8,1.99,37.41,14.52,16.99,15.37,2.3,84.92,1.31,7.41,None,35.84,1.4,256.21,177.78,978.82,28.46,0,0,152
02-05-2024 00:00,59.85,159.61,1.9,60.56,33.53,24.14,20.35,2.43,99.69,1.74,9.34,None,37.44,1.14,233.18,186.62,980.27,28.95,0,0,198
03-05-2024 00:00,114.79,242.52,5.08,85.99,49.48,25.36,29.25,1.28,78,2.76,13.07,None,36.81,1,239.08,171.34,981.06,29.97,0,0,219
